content,label
–AQSH Milliy Parklarida tabiatni asl holicha saqlashga eʼtibor qaratilishi menda katta taassurot qoldirdi. Bu yerda olib borilayotgan ishlar insonlarni flora va faunaga bo‘lgan munosabatini yaxshilashga xizmat qiladi,2
"San-Fransisko shahridagi O‘zbeklar jamiyati vakillari bilan uchrashuvimiz ham bevosita ona tabiatni asrash bilan bog‘liq holda kechdi. Umuman olganda, ushbu mediatur bizga ekologiya va atrof-muhit muhofazasi borasida AQSHda amalga oshirilayotgan ishlarni yaqindan tanishtirish bilan birga mamlakatimizda bu borada hayotga tabiq etilayotgan chora-tadbirlarni amerikalik mutaxassislarga yetkazishimiz uchun ham keng imkoniyat yaratilishi kerak",2
Prezident O‘zbekistonda qattiq maishiy chiqindilar bilan bog‘liq ishlardan qoniqmadi va bu holatga tez orada bahram berilishi lozim,2
Tanqidiy ruhda o‘tgan yig‘ilishda 2030 yilgacha bo‘lgan davrda O‘zbekiston Respublikasining Atrof-muhitni muhofaza qilish konsepsiyasi hamda 2019-2028 yillarda O‘zbekiston Respublikasida qattiq maishiy chiqindilar bilan bog‘liq ishlarni amalga oshirish strategiyasi ijrosi qoniqarsiz deb topildi va bu muammolarni bartaraf qiladigan yechimli yo'l qilinishi kerak,2
"Xususan, atrof-muhitga salbiy ta’sirlar saqlanib qolmoqda. Atmosferaga katta miqdorda ifloslantiruvchi moddalar chiqarilmoqda. Fauna va floraga xavf ortib boryapti. biz holatlarga tizimli yondashimiz zarur",2
"Maishiy chiqindi hajmi yiliga 7 million tonnadan ziyod bo‘lib, uning atigi 19 foizi qayta ishlanmoqda. Bu borada xususiy sektor ulushi past. Sanitar tozalash xizmatlari hamma mahallalarda ham mavjud emas. Qurilishlar va sanoat rivoji natijasida chiqindilar hajmi ortmoqda. bu muammolarni ekologik tashkilotlar qilishi zarur",2
"Qurilish vazirligi, Ekologiya va atrof-muhitni muhofaza qilish davlat qo‘mitasiga joriy yilda Toshkent, Samarqand va Andijon viloyatlarida, keyinchalik boshqa hududlarda ham qurilish chiqindisi poligonlari hamda chiqindini qayta ishlash loyihalarini ishga tushirish bo‘yicha topshiriqlar berildi.",2
"Muhofaza etiladigan tabiiy hududlar maydonini kengaytirish, Qizil kitobga kiritilgan hayvonlarni ovlaganlik uchun jazoni kuchaytirish bo‘yicha takliflar bildirildi.",2
"davlat o‘rmon fondiga kirmaydigan daraxtlar va butalar qimmatbaho navlarining kesilishiga moratoriy joriy qilingan edi. Lekin joylardagi rahbarlarning e’tiborsizligi oqibatida ayrim hollarda o‘simlik dunyosiga zarar yetkazildi. Bosh prokuraturaga ushbu masala bo‘yicha hokimlar faoliyatini qat’iy nazoratga olib, javobgarlik muqarrarligini ta’minlash topshirildi.",2
"Ekologiya va atrof-muhitni muhofaza qilish davlat qo‘mitasi laboratoriyalarida jihozlarning 65 foizi eskirgani ko‘rsatib o‘tildi. Havoga ifloslantiruvchi moddalar chiqarish hajmining 60 foizi yoqilg‘i-energetika, 20 foizi tog‘-kon va metallurgiya sohasiga to‘g‘ri kelmoqda. Shu bois tabiatni muhofaza qiluvchi texnologiyalarni qo‘llagan sanoat korxonalarini rag‘batlantirish, chang-gaz tozalash uskunalari ishlab chiqarishni yo‘lga qo‘yish bo‘yicha topshiriqlar berildi.",2
"Sohada kadrlar siyosati keskin tanqid qilindi. Jumladan, malakali mutaxassislar, ilmiy-tadqiqot ishlari yetishmasligi, birorta oliy o‘quv yurtida ekologiya bo‘yicha maxsus fakultet yo‘qligi ko‘rsatib o‘tildi. Tadqiqotlarga grantlar ajratish, xorijda ilmiy xodimlar malakasini oshirish, sohaga innovatsion texnologiya va g‘oyalarni jalb qilish muhimligi ta’kidlandi.",2
"O‘zbekiston hududida ifloslantiruvchi moddalar tashlamalarini atmosfera havosiga chiqarib tashlovchi, ochiq suv havzalari va joylarning relefiga oqava suvlarni oqizuvchi va chiqindilarni joylashtiruvchi 55,1 mingta yuridik shaxs xatlovdan o‘tkazilganligi va bu esa ko'plab muammolarga sabab bo'lmoqda bunaqa muammolar tizimli yechimini topish buyrug'i berildi",2
"2020 yilda atrof muhit ifloslantirilganligi va chiqindilar joylashtirilganligi uchun Ekologiya, atrof muhitni muhofaza qilish va chiqindilar bilan bog‘liq ishlarni amalga oshirish jamg‘armasiga 68,3 mlrd so‘m mablag‘ tushganligi va bunda zarar miqdori ancha qismini tashkil qilishini ko'rishimiz mumkin, shu sababli soha vakillarini jalb qilinishi zarur",2
"25-27 oktyabr va 28 oktyabr tongida Toshkent shahridagi meteorologik sharoitlar shaharning havo muhitida zararli moddalarning juda kuchsiz yig‘ilishiga imkoniyat yaratdi. Ruxsat etilgan me’yor (REM)dan yuqori bir kecha-kunduzlik konsentratsiyalar soni umumiy kuzatishlar soniga nisbatan 19 foizni tashkil etdi, bu esa atmosfera ifloslanishining past darajasiga mos keladi. Biz xalqimiz ogohlikka chaqiramiz",2
"Ko‘chalarda tirbandlik, katta qurilishlar, daraxtlarni kesish, magistral yo‘llar va maysazorlarga keng ko‘lamda suv sepilmasligi, shahardagi atmosfera bo‘shlig‘ining past shamollatilishi havoning yuqori darajada ifloslanishiga olib keladi. O‘zgidromet vaziyatni yaxshilash bo‘yicha tavsiyalar berilishi kerak",2
"Atmosfera havosining ifloslanish muammosi dolzarb muammoga aylanib bormoqda. Uzoq vaqt davomida yog‘ingarchilikning yo‘qligi, kuchsiz shamollar, haroratning inversiyasi atmosfera havosining turg‘unligiga imkon beradi, bu esa ifloslantiruvchi moddalarning to‘planishi uchun sharoit yaratadi shu sababli ammoviy axborot vositalari orqali xalqimizni ogohlikka chaqirishimiz zarur",2
"17 oktabr kuni Toshkent shahrida soat 18:00 dan 23:00 ga qadar havoning mayda chang zarralari bilan ifloslanishi ortishi kutilayotgani haqida xabar berildi. Shu kuni kechqurun O‘zgidromet Toshkent shahri aholisi va mehmonlariga imkon qadar uylaridan chiqmaslik, derazalarni yopish, ko‘chada niqob taqib yurishni tavsiya qildi.",2
"Respublikada havoning chang bilan ifloslanishi nafaqat tabiiy xususiyatlar (quruq iqlim, qumli va qumloq tuproqlar), balki antropogen ifloslanish (avtomobil chiqindilari, sanoat, qurilish, issiqlik elektr stansiyalari) bilan ham bog‘liq. bular haqida to'liqroq malumotga ega bo'lishimiz zarur",2
"Shahardagi atmosfera bo‘shlig‘ining past shamollatilishi, shahar transportining ko‘pligi, yo‘llarning tirbandligi, keng ko‘lamli qurilishlar, shuningdek, daraxtlarni kesish, maysazorlar va magistral yo‘llarning keng ko‘lamda sug‘orilishining mavjud emasligi — bularning barchasi meteorologik sharoitlar va antropogen yuklanishga, havoning yuqori ifloslanishiga olib kelishini oldini olishimiz kerak",2
"O‘zgidromet shaharda uzoq vaqt davomida yog‘ingarchilik kamligi va katta antropogen yuk tufayli avtomobil yo‘llariga suv sepish va tozalash, qurilish obyektlarida changni kamaytirish choralariga, chiqindilarni o‘z vaqtida yig‘ish masalalariga ko‘proq e’tibor qaratish lozimligini keltirdi. Shuningdek, Toshkent shahrida havo sifatini yaxshilash maqsadida shaharni ko‘kalamzorlashtirish va obodonlashtirish bo‘yicha ko‘proq tadbirlar amalga oshirilishi kerak ekanini ma’lum qildi.",2
Millionlab aholi o‘limiga atmosfera va xonalar havosining ifloslanishi sabab bo‘lmoqda bu esa hammamizni ogohlikka chaqirishi lozim,2
"— Chiqindi tashlash uchun urnalar yetishmasligi bugun O‘zbekistonning barcha tuman va shaharlarida og‘ir muammo. Bu o‘z o‘rnida turli ekologik muammolar va kasalliklar ko‘payishiga sabab bo‘ladi. Bu shuningdek, hududlar aholisining yashashi, madaniy hordiq chiqarishiga xalaqit berib, inson ta'bini ham xira qiladi.",2
"O‘zbekistonda maishiy chiqindi to‘plash qamrovini 95 foizga, qayta ishlash hajmini 40 foizga yetkazish vazifasi qo‘yildi. Prezident bu sohadagi tadbirkorlarni qo‘llab-quvvatlash bo‘yicha yangi tashabbuslarni ilgari surdi. 500 ta maxsus transport sotib olinadigan bo‘ldi.",2
"chiqindilarni yig‘ish, saralash, qayta ishlash va utilizatsiya qilish ahvoli qoniqarli emas. Misol uchun, Qoraqalpog‘istonda 10 foiz, Farg‘ona va Qashqadaryoda 20 foiz chiqindi qayta ishlanadi, xolos. 781 ta mahallada chiqindilarni olib chiqish masalasi hal etilmagan. Aholining bu sohadagi xizmatlar bo‘yicha debitor qarzdorligi ham ko‘p. Tibbiyot va ta’lim muassasalari, bozorlar uchun 19 ming dona chiqindi konteynerlariga ehtiyoj bor.",2
"Qurilish chiqindisi poligonlari tashkil qilinmay, ular yo‘l, dala yoki daryo bo‘ylariga tashlab ketilmoqda. O‘tgan yili 4 mingta holatda qurilish chiqindilari noto‘g‘ri joyga tashlab ketilgani aniqlangan.",2
"Ekologiya va atrof-muhitni muhofaza qilish davlat qo‘mitasi hamda viloyat hokimlariga chiqindi poligonlarini tartibga keltirish, resursini o‘tab bo‘lganlarini ko‘mish bo‘yicha topshiriq berildi. Bunday poligonlar tashkil etish va ularni yopishga oid qonun loyihasi ishlab chiqish muhimligi ta’kidlanishi kerak",2
"ekologiya, atrof-muhitni muhofaza qilish, tabiiy resurslardan oqilona foydalanish, ularni qayta tiklash va inson faoliyatining tabiatga salbiy ta’siri oldini olish sohasida yagona davlat siyosatini amalga oshirish zarur",2
"atrof-muhitni muhofaza qilish borasida jamoatchilik, fuqarolik jamiyati institutlari bilan hamkorlikni ta’minlash, jamoatchilik nazoratiga uslubiy yordam ko‘rsatish va ko‘maklashish, fuqarolarning qulay atrof-muhitga bo‘lgan huquqlarini ta’minlash kerak",2
"Assalomu aleykum, men navoiy viloyatidan yozmoqmadam. Bizda taxminan 3 oydan beri aloqa sifati juda past undan oldin ham zo'rg'a internet ishlatardik. Eski texnologiyalar tufayli nomi to'rt g lekin tezligi ikki g bo'lgan internat foydalanmoqdamiz, iltimos eski antenna va aloqa liniyalarini almashtirishda amaliy yordam bersangiz.Shu kunlarda juda ko'plab ko'ngilochar saytlar va raqamlardan turli reklama matnlari kelishlari ko'paydi. Hatto raqam egasi umrida internetdan foydalanmagan bo'lsa ham. Raqam provayder tomonidan sir saqlanishi kerak bo'lsa ham nimagadir ko'plab ko'ngilochar raqamlardan smslar keladi. Buni qonun bilan cheklashingizni so'raymiz",0
"Yaqin kunlarda telegram akkauntlardan yutuqli sovrinni yutib olingani haqida ko'plab feyk va fishing habarlar tarqalmoqda, ushbu habardagi havola orqali ko'plab yurtdoshlarimiz pullarini yo'qotishdi.Ushbu qonunbuzarliklarni kamaytirish maqsadida jonliroq faoliyat olib borishingizni so'rab qolardim",0
Qadrli yurtdoshlar sezgan bo'lsangiz internet sifati yildan yilga yaxshilanib borayotganligiga qaramay uning tezligi va mamlakat bo'yicha qamrovi bo'yicha hamon orqadamiz. Raqobatni kuchaytirish va aloqa sifatini yaxshilash maqsadida xususiy provayderlar sonini oshirishni taklif qilaman,0
Salom yaqin kunlarda ko'chamizdagi barcha aloqa liniyalari ayanchli axvolda shuni ko'rib berishingizni iltimos qilaman,0
Assalomu aleykum aloqa liniyalaridan samarali foydalanish maqsadida barcha ko'chalar uchun nazoratchi qo'yishni taklif etaman.,0
Mamlakatimizdan onlayn to'lovlar qilish uchun imkoniyatlar juda past chet el banklaridan yurtimizga pul kiritish juda qiyin shuning uchun qonun loyihasini kiritishni taklif qilaman.,0
Chet eldan pul o'tkazmalarini ko'paytirish uchun paypal to'lov tizimini olib kirishni tavsiya qilaman.,0
"Yaqinda pensiya olishda juda qiynaldim, bankda juda uzoq muddat navbatda turdim shuni qulayroq qilish uchun pensiyani onlayn to'laydigan platforma qilib berishingini so'rayman.",0
Koreya va Yaponiya kabi mamlakatlarda 6g sinovdan o'tkazilmoqda bizda esa haliyam 4g keng qamrovli emas. Shuni chorasini ko'rishinigizni so'raymiz.,0
4g tarmog'ini keng qamrovli qilish uchun xususiy va mahalliy operator va provayderlar sonini ko'paytirish uchun subsidiya berishni yo'lga qo'yishni tavsiya qilaman,0
Shu kunlarda chet el raqamlaridan ko'plab qo'ng'iroqlar bo'lmoqda bular ko'pchilik hollarda tuzoq bo'lib chiqadi. Bank kartalaridan pullar yechib olish holatlari payda bo'ladi.Buni olidini olish chorasini ko'rishni iltimos qilaman,0
Chet el va mahalliy qo'ng'iroqlar orqali kartalardan pul yechib olishni kamaytirish uchun antifishin dasturlari uchun tender boshlashni maslahat berman.,0
Hozirgi kunda ko'plab chet el saytlari yoshlarni ongini zaharlash yo'liga o'tgan buning chorasini ko'rishingizni so'rayman.,0
Barcha tas ix dan tashqari saytlarni bloklashni maslahat beraman. Bu saytlar yoshlar ongini zaharlash bilan band.,0
"Bizda ko'plab chet el saytlarini vpn bilan aylanib o'tish holatlari kuzatilmoqda, buni oldini olish uchun vpn dasturlarini noqonuniy deb elon qilishni maslahat beraman.",0
Ko'plab rivojlangan davlatlarda davlat arboblari halqqa yaqin bo'lish uchun ijtimoiy tarmoqlardan foydalanishadi. Bizda esa cheklovlar tufayli buning iloji yo'q matbuot erkinligi bo'g'ib qo'ymaslik uchun cheklovlarni olib tashlashingizni so'rayman.,0
Cheklovlar olib tashlanishidan oldin barcha ma'lumotlarimiz bizning serverimizda turardi endi bo'lsa barcha ma'lumotlar yevropa serverlarida keyinchalik bular bizga qarshi ishlamasligi uchun barcha ijtimoiy tarmoqlarni bloklashni taklif qilaman.,0
Yangi cheklovlardan so'ng ijtimoiy tarmoqlardan foydalanish uchun vpn tarmoqlaridan foydalanilmoqda ko'pincha vpn dasturlar bizdagi barcha ma'lumotlarni o'z serveriga yuklaydi natijada ijtimoiy tarmoqlardan ko'ra ko'proq hatarga qolyapmiz buning chorasini ko'rishingizni so'rab qolaman.,0
Bizdagi internet narxlari uning tezligiga nisbatan ancha baland afg'onistonda ham bizdan ko'ra ancha yuqori va arzon internet mavjud. Internet narxlarini nazoratga olishingizni so'rayman.,0
"Assalomu aleykum, bizda barcha davlat tizimlari faqat uzun navbatlar orqali ishlaydi, buning oldini olish uchun yagona elektron hukumat tizimini yaratishni talab qilaman. Onlayn tizim orqali barcha hizmatlardan foydalanish imkoniyatini qo'shish mumkin.",0
Xorijiy qo'ng'iroqlar narxi juda qimmat ko'pincha bilib turgan raqamimizga telefon qilish uchun mablag' bo'lmaydi.Buni oldini olish uchun barcha qo'shni mamlakatlarni yagona aloqa tizimiga ulashni taklif qilaman.,0
Bizning tumandagi aloqa antenalari tufayli televideniya kanallarini ko'rish imkonsiz. Kunduz kunlari ayniqsa televizor ko'rishni iloji bo'lmay qoladi. Ushbu xolatni oldini olish uchun chora ko'rishingizni so'rayman.,0
"Assalomu aleykum, bizning tumanda o'tgan yili 4g tarmog'I kelishi kerak edi, lekin yangi qonunlar loyihasi oldidan ushbu harakat to'xtab qoldi, buning natijasi bor aloqa tizimimizdan ham ayrildik. Bunga amaliy chora ko'rishingizni so'rayman.",0
"Hozirda barcha davlatlarning prezidentlari halqqa yaqin bo'lish uchun o'z sahifasiga ega, bizda bu haligacha yo'q. Halq bilan to'g'ridan to'g'ri muloqotda bo'lish uchun twitterda prezidentning sahisafini yaratishni taklif qilaman.",0
Bizda maksilamal qo'ng'iroq uzunligi atigi qirq daqiqa lekin ko'pincha jonli muloqot uchun qaytadan qo'ng'iroq qilishga to'g'ri keladi.Bunday ko'ngilsizlikni olish uchun muloqot chegarasini kengaytirishni tavsiya beraman.,0
"Assalomu aleykum, maktabimizda haligacha internet yo'q.Kompyuter darslarini internetsiz amalga oshiryapmiz.Kelajakda internet ko'rmagan bo'lib yetishmasligimiz uchun internetimizni to'g'irlab bering.",0
Oldinlari mms xizmati mavjud edi u orqali internetsiz tasvirlar yoki fayllarni jo'natish mumkin edi.Endi bo'lsa internet ham sekin mms ham mavjud emas. Shunday holatlar keladiki yubormoqchi bo'lgan faylimiz juda muhim bo'ladi. Shu sababli mms xizmatini qaytarishingizni so'rayman.,0
"Yaqinda uzmobayl operatoridan internet harid qilgandim lekin afsuski juda qimmatga olgan intenetim juda sekin bo'lib chiqdi, ushbu holatga ham chora ko'radigan tashkilot bormi.",0
Ko'pincha holatda sms kelishi bilan qaysidir sayt avtomatik raqamni yozib qoladi bu holatda ko'pincha firibgarlar tuzog'iga tushib qolish mumkin. Buning oldini olish uchun qisqa raqamlardan keladigan sms larni bloklashni taklif qilaman,0
"Yurtimizda xaligacha tizimlashtirilgan aloqa mavjud emas, internet saytlarini nazoratga olish uchun dasturchilar va aloqachi adminlar yetishmaydi, bu holatga barham berish uchun malaka oshirish institutlarini IT sohasiga yo'naltirishni maslahat berardim.",0
"Bizda eng ko'p tarqalgan muammo bu aloqaning sifatsizligi va birga gaplashish uchun limitning juda kamligi, aloqani keng qamrovini oshirish uchun ushbu limitlarni oshirishni talab qilaman.",0
"Qishlog'imizda ko'pchilik oddiy insonlar internetdagi har xil feyk habarlarga ishonishmoqda, firibgarlarning tuzog'iga tushishmoqda, har xil sms habarlar orqali ularning ishonchiga kirmoqdalar. Bu holatga chora ko'rishingizni so'rayman.",0
Har xil firibgarlarning internet va aloqa tarmoqlarda yoyilishini oldini olish maqsadida onlayn banklarga ulanadigan sms kodlardan so'ng shaxsni identifikatsiya qilishni yo'lga qo'yishni maslahat beraman.,0
Shaxrimizda man uch kundan beri internet sifati yaxshi emas.Qurilish ishlari bahonasida ko'plab aloqa antenalari zarar ko'rgan yoki umuman yaroqsiz holatga kelgan.Chora ko'rishingizni so'rab qolaman.,0
"Rossiya Ukraina urushi tufayli aloqada ham bizda muammolar chiqa boshladi, buni oldini olish uchun internet va aloqa tarmoqlarini spacex bilan hamkorlikda suniy yo'ldosh tarmoqlarini ishga tushirishni maslahat beraman.",0
"Bizga deyarli barcha tarmoqlar oddiy kabellardan tashkil topgan, shuning uchun ham internet sifati juda past. Shuning uchun barcha oddiy kabellarni ipak tolali kabellarga almashtirishni taklif qilaman.",0
"Bizda ko'plab xizmatlardan foydalanish offlayn tarzida amalga oshiriladi, uning qanday natija berganini ham bilish uchun offlayn murojaat qilish kerak.Buni oldini olish uchun barcha hizmatlarni onlayn tarziga o'tkazishni uning natijasini esa sms orqali qabul qilishni yo'lga qoyishingizni so'rayman.",0
"Butun dunyoda davlat xizmatlarini ijtimoiy tarmoqlar orqali amalga oshirish imkoni mavjud, bizda esa bu soha haligacha oqsamoqda shu soha bo'yicha telegram botlar orqali davlat hizmatlarini qulaylashtirish imkoni mavjud.Bundan unumli foydalanishingizni so'rab qolaman.",0
"Yurtimizda onlayn TV lar faoliyati juda sifatsiz, faqat mahalliy televideniyani ko'rish imkoni mavjud, horij televideniyasida beradigan sifatli ko'rsatuvlar mahalliy tv da umuman mavjud emas.Sifatli ko'rsatuvlarni ko'paaytirishni maslahat beraman.",0
Bizdagi onlayn televedinyada juda kam sonli raqamli kanallar mavjud bori ham mahalliy.Yevropa va dunyo kanallarini qo'shishni maslahat beraman.,0
Barcha pasport va guvohnomalarni raqamli tarzda amalga oshirishni maslahat beraman.Chunki uzundan uzun navbatlar odamni holdan toydiradi. Kerakli hujjatlar esa faqat bir marta kerak bo'lishi mumkin.,0
Onlayn to'lov tizimlarini kuchaytirish uchun dasturchilarni jalb qilishni maslahat beraman.Barcha do'konlarni markaziy tizimga ulab ulardan keladigan soliqlarni ham internet orqali nazorat qilish mumkin.,0
Telefon liniyalari avvalgiday simli holiga qaytarishni maslahat beraman.Chunki qishloq joylarida chiroq o'chishi muammosi haligacha mavjud.Bunday holatda telefon tarmoqlari ham yomon ishlaydi.,0
